,idAnimale,idMisuraPrimaria,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,nomeMisura,valoreMisura,unitaDiMisura,giorno,mese,anno,identifying_column
144,-9223372036849927973,-9223372034194266710,4,CN,C4,11,Conducibilità elettrica,1172.6,,26,9,2019,-9223372036849927973_2019
146,-9223372036850152065,-9223372036562900003,97,LC,C4,11,Conducibilità elettrica,948.0,,12,9,2019,-9223372036850152065_2019
152,-9223372036848066940,-9223372036566408133,72,BA,C4,11,Conducibilità elettrica,968.9,,2,9,2019,-9223372036848066940_2019
159,-9223372036849655807,-9223372036557592639,4,CN,C4,11,Conducibilità elettrica,845.3,,30,9,2019,-9223372036849655807_2019
160,-9223372036849656572,-9223372036557592749,4,CN,C4,11,Conducibilità elettrica,900.4,,30,9,2019,-9223372036849656572_2019
161,-9223372036850548406,-9223372036562404434,1,TO,C4,11,Conducibilità elettrica,929.2,,11,9,2019,-9223372036850548406_2019
162,-9223372036849669005,-9223372036557592837,4,CN,C4,11,Conducibilità elettrica,891.3,,30,9,2019,-9223372036849669005_2019
163,-9223372036850095860,-9223372036560408234,1,TO,C4,11,Conducibilità elettrica,1001.7,,20,9,2019,-9223372036850095860_2019
164,-9223372036850092206,-9223372036560406759,1,TO,C4,11,Conducibilità elettrica,943.4,,20,9,2019,-9223372036850092206_2019
165,-9223372036849685910,-9223372034194296806,4,CN,C4,11,Conducibilità elettrica,1174.4,,10,9,2019,-9223372036849685910_2019
166,-9223372036849655512,-9223372036557592705,4,CN,C4,11,Conducibilità elettrica,964.6,,30,9,2019,-9223372036849655512_2019
170,-9223372036849656574,-9223372036557592881,4,CN,C4,11,Conducibilità elettrica,902.2,,30,9,2019,-9223372036849656574_2019
174,-9223372036849919128,-9223372036559943023,1,TO,C4,11,Conducibilità elettrica,870.3,,23,9,2019,-9223372036849919128_2019
175,-9223372036849627215,-9223372036558631553,1,TO,C4,11,Conducibilità elettrica,931.0,,27,9,2019,-9223372036849627215_2019
176,-9223372036849669782,-9223372036557592716,4,CN,C4,11,Conducibilità elettrica,1015.7,,30,9,2019,-9223372036849669782_2019
178,-9223372036849885375,-9223372036566407993,72,BA,C4,11,Conducibilità elettrica,937.0,,2,9,2019,-9223372036849885375_2019
194,-9223372036848639573,-9223372036559940719,1,TO,C4,11,Conducibilità elettrica,891.4,,23,9,2019,-9223372036848639573_2019
197,-9223372036850320884,-9223372036564989189,4,CN,C4,11,Conducibilità elettrica,992.8,,6,9,2019,-9223372036850320884_2019
201,-9223372036849885366,-9223372036566408301,72,BA,C4,11,Conducibilità elettrica,849.0,,2,9,2019,-9223372036849885366_2019
203,-9223372036849885433,-9223372036566407545,72,BA,C4,11,Conducibilità elettrica,859.5,,2,9,2019,-9223372036849885433_2019
205,-9223372036849830068,-9223372036564031936,24,VI,C4,11,Conducibilità elettrica,863.3,,11,9,2019,-9223372036849830068_2019
206,-9223372036849627198,-9223372036558631941,1,TO,C4,11,Conducibilità elettrica,1057.5,,27,9,2019,-9223372036849627198_2019
209,-9223372036848627098,-9223372036559939799,1,TO,C4,11,Conducibilità elettrica,932.1,,23,9,2019,-9223372036848627098_2019
211,-9223372036849885354,-9223372036566407937,72,BA,C4,11,Conducibilità elettrica,854.7,,2,9,2019,-9223372036849885354_2019
215,-9223372036848307095,-9223372036566407489,72,BA,C4,11,Conducibilità elettrica,834.2,,2,9,2019,-9223372036848307095_2019
216,-9223372036848968699,-9223372036559160642,13,CO,C4,11,Conducibilità elettrica,1240.0,,24,9,2019,-9223372036848968699_2019
218,-9223372036849654597,-9223372036557592683,4,CN,C4,11,Conducibilità elettrica,977.9,,30,9,2019,-9223372036849654597_2019
221,-9223372036849919040,-9223372036559942899,1,TO,C4,11,Conducibilità elettrica,947.6,,23,9,2019,-9223372036849919040_2019
225,-9223372036850095852,-9223372036560407513,1,TO,C4,11,Conducibilità elettrica,1041.0,,20,9,2019,-9223372036850095852_2019
250,-9223372036850263295,-9223372036560095373,24,VI,C4,11,Conducibilità elettrica,860.1,,25,9,2019,-9223372036850263295_2019
254,-9223372036849655803,-9223372036557592672,4,CN,C4,11,Conducibilità elettrica,918.2,,30,9,2019,-9223372036849655803_2019
255,-9223372036849654592,-9223372036557592628,4,CN,C4,11,Conducibilità elettrica,942.1,,30,9,2019,-9223372036849654592_2019
256,-9223372036848307096,-9223372036566407965,72,BA,C4,11,Conducibilità elettrica,818.9,,2,9,2019,-9223372036848307096_2019
258,-9223372036849960668,-9223372036566397174,28,PD,C4,11,Conducibilità elettrica,817.4,,6,9,2019,-9223372036849960668_2019
263,-9223372036850263228,-9223372036560095409,24,VI,C4,11,Conducibilità elettrica,1005.9,,25,9,2019,-9223372036850263228_2019
274,-9223372036849654591,-9223372036557592727,4,CN,C4,11,Conducibilità elettrica,902.2,,30,9,2019,-9223372036849654591_2019
283,-9223372036849396403,-9223372036560406398,1,TO,C4,11,Conducibilità elettrica,1117.0,,20,9,2019,-9223372036849396403_2019
285,-9223372036849669007,-9223372036557592848,4,CN,C4,11,Conducibilità elettrica,971.8,,30,9,2019,-9223372036849669007_2019
290,-9223372036850451303,-9223372036563546750,10,GE,C4,11,Conducibilità elettrica,919.4,,11,9,2019,-9223372036850451303_2019
293,-9223372036849654594,-9223372036557592815,4,CN,C4,11,Conducibilità elettrica,973.6,,30,9,2019,-9223372036849654594_2019
295,-9223372036850108071,-9223372036566460303,2,VC,C4,11,Conducibilità elettrica,1119.2,,2,9,2019,-9223372036850108071_2019
313,-9223372036848307094,-9223372036566408217,72,BA,C4,11,Conducibilità elettrica,982.7,,2,9,2019,-9223372036848307094_2019
325,-9223372036848639919,-9223372036566408105,72,BA,C4,11,Conducibilità elettrica,853.0,,2,9,2019,-9223372036848639919_2019
326,-9223372036850619383,-9223372036564617103,4,CN,C4,11,Conducibilità elettrica,945.4,,10,9,2019,-9223372036850619383_2019
331,-9223372036850548505,-9223372036562405287,1,TO,C4,11,Conducibilità elettrica,1054.5,,11,9,2019,-9223372036850548505_2019
335,-9223372036849885422,-9223372036566407629,72,BA,C4,11,Conducibilità elettrica,900.3,,2,9,2019,-9223372036849885422_2019
336,-9223372036848066939,-9223372036566407853,72,BA,C4,11,Conducibilità elettrica,791.1,,2,9,2019,-9223372036848066939_2019
351,-9223372036850096367,-9223372036560407278,1,TO,C4,11,Conducibilità elettrica,925.9,,20,9,2019,-9223372036850096367_2019
354,-9223372036849669008,-9223372036557592650,4,CN,C4,11,Conducibilità elettrica,963.1,,30,9,2019,-9223372036849669008_2019
357,-9223372036849919105,-9223372036559945077,1,TO,C4,11,Conducibilità elettrica,1010.4,,23,9,2019,-9223372036849919105_2019
365,-9223372036849919012,-9223372036559941844,1,TO,C4,11,Conducibilità elettrica,882.7,,23,9,2019,-9223372036849919012_2019
368,-9223372036849927941,-9223372036559055624,4,CN,C4,11,Conducibilità elettrica,1070.5,,26,9,2019,-9223372036849927941_2019
371,-9223372036848633997,-9223372036566407769,72,BA,C4,11,Conducibilità elettrica,1010.5,,2,9,2019,-9223372036848633997_2019
373,-9223372036850096118,-9223372036560406578,1,TO,C4,11,Conducibilità elettrica,1063.7,,20,9,2019,-9223372036850096118_2019
374,-9223372036849927676,-9223372036559055482,4,CN,C4,11,Conducibilità elettrica,1090.8,,26,9,2019,-9223372036849927676_2019
375,-9223372036850475480,-9223372036558632326,1,TO,C4,11,Conducibilità elettrica,829.1,,25,9,2019,-9223372036850475480_2019
376,-9223372036849669006,-9223372036557592870,4,CN,C4,11,Conducibilità elettrica,1020.3,,30,9,2019,-9223372036849669006_2019
380,-9223372036849927772,-9223372034194266613,4,CN,C4,11,Conducibilità elettrica,1365.5,,26,9,2019,-9223372036849927772_2019
381,-9223372036849885398,-9223372036566408273,72,BA,C4,11,Conducibilità elettrica,909.3,,2,9,2019,-9223372036849885398_2019
383,-9223372036848561956,-9223372036564258477,24,VI,C4,11,Conducibilità elettrica,1078.9,,9,9,2019,-9223372036848561956_2019
386,-9223372036850548395,-9223372036562408074,1,TO,C4,11,Conducibilità elettrica,1062.7,,11,9,2019,-9223372036850548395_2019
394,-9223372036849655799,-9223372036557592617,4,CN,C4,11,Conducibilità elettrica,981.0,,30,9,2019,-9223372036849655799_2019
397,-9223372036850095788,-9223372036560407794,1,TO,C4,11,Conducibilità elettrica,952.0,,20,9,2019,-9223372036850095788_2019
405,-9223372036850615945,-9223372036555881399,14,SO,C4,11,Conducibilità elettrica,872.1,,5,10,2019,-9223372036850615945_2019
406,-9223372036848618915,-9223372036551955248,16,BG,C4,11,Conducibilità elettrica,859.0,,17,10,2019,-9223372036848618915_2019
411,-9223372036850542361,-9223372036553808401,96,BI,C4,11,Conducibilità elettrica,1016.6,,10,10,2019,-9223372036850542361_2019
416,-9223372036849041566,-9223372036553809636,2,VC,C4,11,Conducibilità elettrica,1100.2,,11,10,2019,-9223372036849041566_2019
430,-9223372036849813762,-9223372036557875811,97,LC,C4,11,Conducibilità elettrica,990.7,,1,10,2019,-9223372036849813762_2019
432,-9223372036850172459,-9223372036553809597,2,VC,C4,11,Conducibilità elettrica,828.4,,11,10,2019,-9223372036850172459_2019
433,-9223372036849652538,-9223372036552550175,96,BI,C4,11,Conducibilità elettrica,921.8,,15,10,2019,-9223372036849652538_2019
441,-9223372036850346209,-9223372036553406245,30,UD,C4,11,Conducibilità elettrica,1129.4,,15,10,2019,-9223372036850346209_2019
444,-9223372036850172344,-9223372036553809571,2,VC,C4,11,Conducibilità elettrica,849.6,,11,10,2019,-9223372036850172344_2019
451,-9223372036850492989,-9223372036557034066,16,BG,C4,11,Conducibilità elettrica,857.1,,2,10,2019,-9223372036850492989_2019
476,-9223372036849081749,-9223372036557180403,1,TO,C4,11,Conducibilità elettrica,982.5,,2,10,2019,-9223372036849081749_2019
492,-9223372036850208004,-9223372036553635672,16,BG,C4,11,Conducibilità elettrica,1021.6,,14,10,2019,-9223372036850208004_2019
493,-9223372036849088173,-9223372036557180415,1,TO,C4,11,Conducibilità elettrica,916.3,,2,10,2019,-9223372036849088173_2019
496,-9223372036848654485,-9223372036540364799,1,TO,C4,11,Conducibilità elettrica,860.7,,31,10,2019,-9223372036848654485_2019
532,-9223372036849455443,-9223372036552433180,17,BS,C4,11,Conducibilità elettrica,958.0,,16,10,2019,-9223372036849455443_2019
540,-9223372036850172421,-9223372036553809116,2,VC,C4,11,Conducibilità elettrica,903.0,,11,10,2019,-9223372036850172421_2019
544,-9223372036850172411,-9223372036553808908,2,VC,C4,11,Conducibilità elettrica,980.1,,11,10,2019,-9223372036850172411_2019
556,-9223372036850186109,-9223372036540610866,24,VI,C4,11,Conducibilità elettrica,1070.9,,30,10,2019,-9223372036850186109_2019
559,-9223372036848127698,-9223372036553823382,1,TO,C4,11,Conducibilità elettrica,1191.4,,8,10,2019,-9223372036848127698_2019
571,-9223372036850492982,-9223372036557033922,16,BG,C4,11,Conducibilità elettrica,825.8,,2,10,2019,-9223372036850492982_2019
580,-9223372036849041607,-9223372036553809467,96,BI,C4,11,Conducibilità elettrica,1015.8,,10,10,2019,-9223372036849041607_2019
605,-9223372036849090356,-9223372036557180379,1,TO,C4,11,Conducibilità elettrica,956.5,,2,10,2019,-9223372036849090356_2019
607,-9223372036849057040,-9223372036557180462,1,TO,C4,11,Conducibilità elettrica,975.3,,2,10,2019,-9223372036849057040_2019
614,-9223372036849484325,-9223372036557176905,1,TO,C4,11,Conducibilità elettrica,812.6,,2,10,2019,-9223372036849484325_2019
628,-9223372036850191136,-9223372036557178986,1,TO,C4,11,Conducibilità elettrica,885.4,,1,10,2019,-9223372036850191136_2019
633,-9223372036850034623,-9223372036557180385,1,TO,C4,11,Conducibilità elettrica,1021.1,,2,10,2019,-9223372036850034623_2019
643,-9223372036849455447,-9223372036552433068,17,BS,C4,11,Conducibilità elettrica,835.7,,16,10,2019,-9223372036849455447_2019
667,-9223372036850346200,-9223372036553406335,30,UD,C4,11,Conducibilità elettrica,1234.8,,15,10,2019,-9223372036850346200_2019
670,-9223372036848622322,-9223372036557178999,1,TO,C4,11,Conducibilità elettrica,820.2,,1,10,2019,-9223372036848622322_2019
672,-9223372036850034748,-9223372036557180409,1,TO,C4,11,Conducibilità elettrica,949.0,,2,10,2019,-9223372036850034748_2019
677,-9223372036850346273,-9223372036553406305,30,UD,C4,11,Conducibilità elettrica,775.1,,15,10,2019,-9223372036850346273_2019
686,-9223372036850171849,-9223372036553809415,2,VC,C4,11,Conducibilità elettrica,868.6,,11,10,2019,-9223372036850171849_2019
696,-9223372036850034605,-9223372036557180397,1,TO,C4,11,Conducibilità elettrica,967.8,,2,10,2019,-9223372036850034605_2019
700,-9223372036849652497,-9223372036552550214,96,BI,C4,11,Conducibilità elettrica,878.5,,15,10,2019,-9223372036849652497_2019
713,-9223372036849053038,-9223372036557180421,1,TO,C4,11,Conducibilità elettrica,1047.3,,2,10,2019,-9223372036849053038_2019
722,-9223372036848623738,-9223372036553823954,1,TO,C4,11,Conducibilità elettrica,1075.5,,8,10,2019,-9223372036848623738_2019
737,-9223372036850034829,-9223372036557180468,1,TO,C4,11,Conducibilità elettrica,1116.2,,2,10,2019,-9223372036850034829_2019
741,-9223372036849087542,-9223372036541715504,4,CN,C4,11,Conducibilità elettrica,1121.5,,28,10,2019,-9223372036849087542_2019
752,-9223372036849226432,-9223372036547715567,30,UD,C4,11,Conducibilità elettrica,1196.2,,25,10,2019,-9223372036849226432_2019
763,-9223372036850298694,-9223372036548517785,1,TO,C4,11,Conducibilità elettrica,908.1,,21,10,2019,-9223372036850298694_2019
785,-9223372036848661965,-9223372036553539962,17,BS,C4,11,Conducibilità elettrica,864.2,,11,10,2019,-9223372036848661965_2019
798,-9223372036850346231,-9223372036553406290,30,UD,C4,11,Conducibilità elettrica,902.9,,15,10,2019,-9223372036850346231_2019
799,-9223372036848166214,-9223372036553818159,1,TO,C4,11,Conducibilità elettrica,819.9,,9,10,2019,-9223372036848166214_2019
825,-9223372036849455431,-9223372036552432876,17,BS,C4,11,Conducibilità elettrica,940.5,,16,10,2019,-9223372036849455431_2019
830,-9223372036849920248,-9223372036468340027,23,VR,C4,11,Conducibilità elettrica,1003.1,,27,11,2019,-9223372036849920248_2019
833,-9223372036849312638,-9223372036503637750,1,TO,C4,11,Conducibilità elettrica,1235.9,,12,11,2019,-9223372036849312638_2019
838,-9223372036850251826,-9223372036470684495,30,UD,C4,11,Conducibilità elettrica,845.5,,21,11,2019,-9223372036850251826_2019
839,-9223372036850292888,-9223372036470575958,2,VC,C4,11,Conducibilità elettrica,983.3,,18,11,2019,-9223372036850292888_2019
852,-9223372036849355902,-9223372036470037822,1,TO,C4,11,Conducibilità elettrica,830.9,,19,11,2019,-9223372036849355902_2019
853,-9223372036850039796,-9223372036468939261,16,BG,C4,11,Conducibilità elettrica,1064.1,,27,11,2019,-9223372036850039796_2019
857,-9223372036850251884,-9223372036470684522,30,UD,C4,11,Conducibilità elettrica,881.6,,21,11,2019,-9223372036850251884_2019
881,-9223372036850291014,-9223372036468788954,17,BS,C4,11,Conducibilità elettrica,989.1,,26,11,2019,-9223372036850291014_2019
884,-9223372036850079467,-9223372036539661837,14,SO,C4,11,Conducibilità elettrica,935.0,,1,11,2019,-9223372036850079467_2019
890,-9223372036849386136,-9223372036470036260,1,TO,C4,11,Conducibilità elettrica,894.9,,20,11,2019,-9223372036849386136_2019
901,-9223372036848611890,-9223372036503637889,1,TO,C4,11,Conducibilità elettrica,1066.1,,12,11,2019,-9223372036848611890_2019
916,-9223372036850431669,-9223372036468343784,25,BL,C4,11,Conducibilità elettrica,900.9,,27,11,2019,-9223372036850431669_2019
929,-9223372036850615562,-9223372036468401655,14,SO,C4,11,Conducibilità elettrica,1030.8,,28,11,2019,-9223372036850615562_2019
941,-9223372036850615919,-9223372036468399485,14,SO,C4,11,Conducibilità elettrica,903.0,,28,11,2019,-9223372036850615919_2019
949,-9223372036850028546,-9223372036539828705,1,TO,C4,11,Conducibilità elettrica,851.7,,4,11,2019,-9223372036850028546_2019
952,-9223372036850252045,-9223372036470684330,30,UD,C4,11,Conducibilità elettrica,918.7,,21,11,2019,-9223372036850252045_2019
961,-9223372036848169763,-9223372036502533460,1,TO,C4,11,Conducibilità elettrica,1052.2,,14,11,2019,-9223372036848169763_2019
962,-9223372036850292329,-9223372036470575838,2,VC,C4,11,Conducibilità elettrica,944.7,,18,11,2019,-9223372036850292329_2019
963,-9223372036850526766,-9223372036469514504,25,BL,C4,11,Conducibilità elettrica,809.2,,25,11,2019,-9223372036850526766_2019
982,-9223372036850291027,-9223372036468787994,17,BS,C4,11,Conducibilità elettrica,968.8,,26,11,2019,-9223372036850291027_2019
988,-9223372036850291039,-9223372036468787946,17,BS,C4,11,Conducibilità elettrica,1069.7,,26,11,2019,-9223372036850291039_2019
991,-9223372036848620110,-9223372036468923598,17,BS,C4,11,Conducibilità elettrica,984.5,,26,11,2019,-9223372036848620110_2019
994,-9223372036849211903,-9223372036502649914,14,SO,C4,11,Conducibilità elettrica,859.8,,13,11,2019,-9223372036849211903_2019
1001,-9223372036850171708,-9223372036470576243,2,VC,C4,11,Conducibilità elettrica,799.5,,19,11,2019,-9223372036850171708_2019
1010,-9223372036850346246,-9223372036470177490,30,UD,C4,11,Conducibilità elettrica,822.9,,21,11,2019,-9223372036850346246_2019
1018,-9223372036850528036,-9223372036492261917,16,BG,C4,11,Conducibilità elettrica,951.6,,19,11,2019,-9223372036850528036_2019
1025,-9223372036850615910,-9223372036468399517,14,SO,C4,11,Conducibilità elettrica,844.0,,28,11,2019,-9223372036850615910_2019
1034,-9223372036849398722,-9223372036503624821,96,BI,C4,11,Conducibilità elettrica,854.1,,14,11,2019,-9223372036849398722_2019
1041,-9223372036849267390,-9223372036470041995,1,TO,C4,11,Conducibilità elettrica,863.9,,19,11,2019,-9223372036849267390_2019
1042,-9223372036849570081,-9223372036469395065,1,TO,C4,11,Conducibilità elettrica,1008.8,,25,11,2019,-9223372036849570081_2019
1043,-9223372036848170304,-9223372036502063925,1,TO,C4,11,Conducibilità elettrica,783.6,,12,11,2019,-9223372036848170304_2019
1044,-9223372036848662312,-9223372036468401687,14,SO,C4,11,Conducibilità elettrica,968.4,,28,11,2019,-9223372036848662312_2019
1050,-9223372036850251982,-9223372036470684426,30,UD,C4,11,Conducibilità elettrica,867.2,,21,11,2019,-9223372036850251982_2019
1054,-9223372036850291020,-9223372036468923610,17,BS,C4,11,Conducibilità elettrica,907.1,,26,11,2019,-9223372036850291020_2019
1086,-9223372036848169268,-9223372036503637554,1,TO,C4,11,Conducibilità elettrica,798.0,,12,11,2019,-9223372036848169268_2019
1087,-9223372036850172353,-9223372036470576435,2,VC,C4,11,Conducibilità elettrica,895.9,,19,11,2019,-9223372036850172353_2019
1109,-9223372036848164707,-9223372036508863570,96,BI,C4,11,Conducibilità elettrica,868.4,,12,11,2019,-9223372036848164707_2019
1110,-9223372036849334092,-9223372036503638136,1,TO,C4,11,Conducibilità elettrica,913.1,,12,11,2019,-9223372036849334092_2019
1133,-9223372036850251867,-9223372036470684399,30,UD,C4,11,Conducibilità elettrica,879.1,,21,11,2019,-9223372036850251867_2019
1141,-9223372036848170744,-9223372036502067859,1,TO,C4,11,Conducibilità elettrica,807.1,,12,11,2019,-9223372036848170744_2019
1153,-9223372036848627283,-9223372036470684372,30,UD,C4,11,Conducibilità elettrica,1077.0,,21,11,2019,-9223372036848627283_2019
1157,-9223372036849920211,-9223372036468341124,23,VR,C4,11,Conducibilità elettrica,873.3,,27,11,2019,-9223372036849920211_2019
1161,-9223372036849211904,-9223372036502649482,14,SO,C4,11,Conducibilità elettrica,825.3,,13,11,2019,-9223372036849211904_2019
1162,-9223372036849455424,-9223372036469612389,17,BS,C4,11,Conducibilità elettrica,713.1,,22,11,2019,-9223372036849455424_2019
1168,-9223372036850172286,-9223372036470576898,2,VC,C4,11,Conducibilità elettrica,1001.8,,19,11,2019,-9223372036850172286_2019
1173,-9223372036849334115,-9223372036503638503,1,TO,C4,11,Conducibilità elettrica,913.5,,12,11,2019,-9223372036849334115_2019
1181,-9223372036850391964,-9223372036509451643,1,TO,C4,11,Conducibilità elettrica,933.2,,8,11,2019,-9223372036850391964_2019
1182,-9223372036848169007,-9223372036502533600,1,TO,C4,11,Conducibilità elettrica,812.6,,14,11,2019,-9223372036848169007_2019
1185,-9223372036850615556,-9223372036468399629,14,SO,C4,11,Conducibilità elettrica,992.6,,28,11,2019,-9223372036850615556_2019
1187,-9223372036849373180,-9223372036468529415,2,VC,C4,11,Conducibilità elettrica,907.2,,20,11,2019,-9223372036849373180_2019
1190,-9223372036849299053,-9223372036502650250,14,SO,C4,11,Conducibilità elettrica,803.6,,13,11,2019,-9223372036849299053_2019
1194,-9223372036850172470,-9223372036470578278,2,VC,C4,11,Conducibilità elettrica,860.6,,19,11,2019,-9223372036850172470_2019
1197,-9223372036848169035,-9223372036502064429,1,TO,C4,11,Conducibilità elettrica,903.2,,12,11,2019,-9223372036848169035_2019
1198,-9223372036849906454,-9223372036470826596,17,BS,C4,11,Conducibilità elettrica,867.6,,18,11,2019,-9223372036849906454_2019
1206,-9223372036849401763,-9223372036431959807,1,TO,C4,11,Conducibilità elettrica,897.7,,10,12,2019,-9223372036849401763_2019
1207,-9223372036850610625,-9223372036429624018,17,BS,C4,11,Conducibilità elettrica,993.3,,18,12,2019,-9223372036850610625_2019
1209,-9223372036850034838,-9223372036467058911,1,TO,C4,11,Conducibilità elettrica,910.7,,2,12,2019,-9223372036850034838_2019
1214,-9223372036850185101,-9223372036427807913,24,VI,C4,11,Conducibilità elettrica,856.6,,26,12,2019,-9223372036850185101_2019
1218,-9223372036849226436,-9223372036429541763,30,UD,C4,11,Conducibilità elettrica,967.8,,20,12,2019,-9223372036849226436_2019
1221,-9223372036848169303,-9223372036427513639,14,SO,C4,11,Conducibilità elettrica,823.5,,30,12,2019,-9223372036848169303_2019
1222,-9223372036849308697,-9223372036432160433,16,BG,C4,11,Conducibilità elettrica,935.8,,12,12,2019,-9223372036849308697_2019
1227,-9223372036849125932,-9223372036427514823,14,SO,C4,11,Conducibilità elettrica,809.1,,30,12,2019,-9223372036849125932_2019
1228,-9223372036850354673,-9223372036430154031,30,UD,C4,11,Conducibilità elettrica,779.4,,18,12,2019,-9223372036850354673_2019
1242,-9223372036850108133,-9223372036433941232,2,VC,C4,11,Conducibilità elettrica,937.9,,4,12,2019,-9223372036850108133_2019
1250,-9223372036849453948,-9223372036430078896,17,BS,C4,11,Conducibilità elettrica,948.8,,17,12,2019,-9223372036849453948_2019
1260,-9223372036849360019,-9223372036430890074,14,SO,C4,11,Conducibilità elettrica,961.2,,15,12,2019,-9223372036849360019_2019
1265,-9223372036849082293,-9223372036467059681,1,TO,C4,11,Conducibilità elettrica,898.8,,2,12,2019,-9223372036849082293_2019
1277,-9223372036849294957,-9223372036431954462,2,VC,C4,11,Conducibilità elettrica,838.4,,12,12,2019,-9223372036849294957_2019
1278,-9223372036848635947,-9223372036432162534,16,BG,C4,11,Conducibilità elettrica,934.4,,12,12,2019,-9223372036848635947_2019
1285,-9223372036849057891,-9223372036432906525,1,TO,C4,11,Conducibilità elettrica,900.4,,10,12,2019,-9223372036849057891_2019
1288,-9223372036850350241,-9223372036429624750,17,BS,C4,11,Conducibilità elettrica,909.3,,18,12,2019,-9223372036850350241_2019
1290,-9223372036850574846,-9223372036427766587,25,BL,C4,11,Conducibilità elettrica,845.5,,28,12,2019,-9223372036850574846_2019
1291,-9223372036850034487,-9223372036467059354,1,TO,C4,11,Conducibilità elettrica,853.9,,2,12,2019,-9223372036850034487_2019
1297,-9223372036850176185,-9223372036432746681,24,VI,C4,11,Conducibilità elettrica,873.3,,10,12,2019,-9223372036850176185_2019
1321,-9223372036848660492,-9223372036433308119,2,VC,C4,11,Conducibilità elettrica,1025.6,,6,12,2019,-9223372036848660492_2019
1324,-9223372036848652757,-9223372036456519433,16,BG,C4,11,Conducibilità elettrica,1004.1,,4,12,2019,-9223372036848652757_2019
1326,-9223372036848127699,-9223372036427513975,14,SO,C4,11,Conducibilità elettrica,825.3,,30,12,2019,-9223372036848127699_2019
1339,-9223372036850263312,-9223372036432834642,24,VI,C4,11,Conducibilità elettrica,889.8,,11,12,2019,-9223372036850263312_2019
1361,-9223372036849062412,-9223372036467059459,1,TO,C4,11,Conducibilità elettrica,908.2,,2,12,2019,-9223372036849062412_2019
1363,-9223372036850225200,-9223372036429430662,4,CN,C4,11,Conducibilità elettrica,850.2,,13,12,2019,-9223372036850225200_2019
1367,-9223372036849919061,-9223372036431962076,1,TO,C4,11,Conducibilità elettrica,1013.6,,10,12,2019,-9223372036849919061_2019
1369,-9223372036850350206,-9223372036429624054,17,BS,C4,11,Conducibilità elettrica,968.0,,18,12,2019,-9223372036850350206_2019
1371,-9223372036848169601,-9223372036427974185,1,TO,C4,11,Conducibilità elettrica,792.0,,19,12,2019,-9223372036848169601_2019
1373,-9223372036849871850,-9223372036432142194,97,LC,C4,11,Conducibilità elettrica,953.3,,12,12,2019,-9223372036849871850_2019
1384,-9223372036850034849,-9223372036467057762,1,TO,C4,11,Conducibilità elettrica,887.5,,2,12,2019,-9223372036850034849_2019
1389,-9223372036850079371,-9223372036456601935,14,SO,C4,11,Conducibilità elettrica,879.4,,5,12,2019,-9223372036850079371_2019
1406,-9223372036849322132,-9223372036430888682,14,SO,C4,11,Conducibilità elettrica,864.8,,15,12,2019,-9223372036849322132_2019
1409,-9223372036848655993,-9223372036446507296,25,BL,C4,11,Conducibilità elettrica,1087.0,,2,12,2019,-9223372036848655993_2019
1414,-9223372036849343502,-9223372036431961379,1,TO,C4,11,Conducibilità elettrica,904.7,,10,12,2019,-9223372036849343502_2019
